income,debt,age,loan_amount,payment_history,credit_score,credit_utilization,num_credit_lines,late_payments,employment_length,default
75732.95,7555.26,27,9318.24,1,636.0,0.1569,8,2,0,0
39526.91,19314.09,29,9121.05,3,610.2,0.1452,3,2,17,0
59864.38,19754.93,40,14790.58,7,718.2,0.1332,4,1,22,0
23131.36,17524.2,32,11448.46,6,585.9,0.6006,3,1,27,0
16709.73,17664.03,39,10564.04,7,809.1,0.1435,3,2,24,0
41372.73,16524.84,48,12601.74,5,662.5,0.5803,5,1,21,0
35710.44,43534.07,34,2711.43,1,829.7,0.483,6,2,24,0
28402.42,28903.75,27,2773.57,7,634.0,0.3295,10,1,27,0
37885.76,6360.69,40,7741.61,6,691.0,0.1279,3,0,16,0
144888.24,23318.56,56,7196.83,6,801.4,0.1721,3,1,3,0
55119.72,24950.8,51,11474.54,4,674.1,0.2138,4,0,18,0
61374.47,16655.19,36,8200.99,9,721.8,0.3986,6,1,9,0
55379.7,29495.62,36,11488.7,8,787.4,0.3811,3,0,27,0
76094.49,15239.59,49,3837.75,2,655.5,0.0324,8,0,15,0
33023.15,15372.38,29,8051.01,1,599.1,0.1924,5,2,19,1
12998.89,14543.05,61,3624.12,2,583.3,0.1884,6,1,15,0
33047.69,3252.66,63,10220.13,1,746.7,0.1916,4,0,10,0
54495.2,12628.62,22,2625.51,8,731.1,0.4888,6,1,27,0
22361.58,8368.46,68,9986.47,7,784.9,0.2392,5,0,28,0
33250.23,5822.51,22,3356.32,5,678.1,0.083,5,2,26,0
25696.63,36454.23,43,6437.42,6,585.5,0.422,6,3,28,1
76957.96,19014.27,53,13862.69,9,511.8,0.2642,5,0,0,1
52824.4,13083.64,37,9287.53,9,850.0,0.5375,2,2,18,0
50300.5,8996.92,30,3018.77,5,742.2,0.3321,2,2,12,0
49553.13,16437.47,23,5413.03,6,710.9,0.2711,6,0,16,0
35645.4,26742.39,56,3291.74,6,722.3,0.1406,4,1,13,0
40085.83,7488.5,22,2931.13,10,585.5,0.4964,5,1,28,0
20078.56,13314.65,44,8695.82,8,636.4,0.357,3,0,24,0
12170.61,24529.86,40,11340.99,4,839.5,0.2166,5,1,23,0
39145.49,3445.41,68,10555.09,9,752.7,0.3062,6,1,19,0
42701.75,12832.05,66,11632.71,4,638.9,0.0301,3,1,3,0
66478.39,9892.14,61,8045.38,8,601.9,0.2166,2,0,5,0
79671.56,12165.01,56,6877.19,10,658.7,0.3922,2,0,28,0
79618.3,9403.71,47,4256.31,9,674.8,0.3029,5,0,1,0
22048.24,14710.8,38,6222.66,2,850.0,0.2989,7,1,21,0
30450.8,51356.1,29,3667.23,3,684.9,0.3423,5,0,17,0
46173.77,10649.35,68,4880.0,8,604.8,0.4124,3,3,22,1
128791.79,16386.25,39,8547.18,2,695.3,0.332,4,1,29,0
76118.73,53977.5,42,7550.1,1,721.1,0.3138,3,1,12,0
63557.39,9090.54,27,50962.07,3,597.6,0.2519,6,1,17,0
29914.72,47584.99,34,3613.83,5,732.2,0.1847,9,0,0,0
23351.12,13409.6,52,7517.14,2,796.7,0.5041,3,1,10,0
53876.73,46505.57,41,3448.73,2,711.1,0.2192,2,0,8,0
20945.3,22587.25,49,6421.0,4,636.2,0.1499,2,3,24,0
32234.15,16563.82,31,6579.7,6,657.7,0.1784,3,0,9,0
34290.07,12759.85,25,13452.6,6,567.3,0.1462,4,1,9,1
80535.72,8631.48,64,6186.97,8,689.3,0.2827,3,0,13,0
30413.79,14087.65,42,7224.32,10,724.9,0.1361,8,2,17,0
10725.46,25038.08,38,6259.21,1,628.3,0.246,10,0,21,0
46733.77,13237.67,35,3495.98,7,850.0,0.5379,6,1,29,0
25603.62,10703.91,53,5479.33,2,763.4,0.3271,2,0,13,0
37097.9,11208.77,48,6443.57,4,556.6,0.2651,1,0,18,1
34774.78,26761.88,40,8470.08,4,558.2,0.0713,5,0,11,1
31670.72,31495.91,66,11331.8,8,621.3,0.3003,6,0,17,1
53915.34,8374.9,65,7039.15,3,825.9,0.0175,5,1,7,0
16874.65,8366.48,30,6965.29,9,771.3,0.4218,6,1,7,0
28042.96,17423.08,52,2885.67,4,829.9,0.0542,8,0,23,0
51124.49,38920.35,68,11201.92,9,700.8,0.0578,9,0,20,0
26714.39,29797.9,44,5337.23,10,683.2,0.3206,1,1,23,1
16245.91,5561.95,22,12686.25,6,600.2,0.2649,3,0,21,0
50730.25,11104.96,27,17851.88,2,728.0,0.4429,4,1,10,0
63675.0,6964.48,53,7239.09,8,684.3,0.433,3,2,23,1
35507.61,11078.27,65,4385.3,5,681.2,0.1517,8,0,6,0
13623.85,41072.21,27,8022.3,4,829.4,0.2584,3,0,0,0
51688.2,4935.35,47,9988.81,5,689.9,0.2229,3,2,6,0
15836.24,4301.82,45,6705.53,3,806.5,0.5214,5,0,20,0
42378.64,7480.18,34,5776.64,3,573.0,0.3243,5,0,19,0
23301.39,16335.85,51,11363.02,10,850.0,0.2108,4,1,22,0
20334.62,20630.55,64,10922.14,3,670.1,0.2325,6,0,23,0
29116.05,18146.15,32,6582.87,5,756.6,0.0366,9,0,6,0
33135.19,30423.78,23,3003.58,8,769.3,0.5569,7,2,23,0
26315.04,3888.74,38,10655.45,3,660.2,0.6285,6,2,14,1
48744.69,30694.4,36,5113.32,7,765.5,0.611,5,0,26,0
29055.57,10737.88,56,9215.15,9,769.7,0.1075,4,0,0,0
59284.04,22293.4,47,8872.34,9,642.9,0.3777,5,0,22,0
41797.28,5290.15,21,2608.76,1,643.9,0.4159,9,0,20,0
25622.38,13406.16,37,8507.04,5,703.6,0.4273,7,3,14,1
23553.51,15762.51,57,11033.81,1,690.8,0.1899,3,4,26,0
15934.66,30002.19,44,11876.2,7,811.5,0.297,4,2,8,0
41997.55,4404.23,48,8694.27,4,756.2,0.2676,5,1,11,1
30415.46,13650.44,33,2474.24,9,694.4,0.4084,8,0,11,0
11091.14,6249.99,36,17435.24,2,748.5,0.4381,8,1,14,0
27781.97,19031.43,27,10369.39,9,536.3,0.1704,3,1,8,0
23143.82,23018.46,24,3936.35,4,650.8,0.1221,5,0,20,0
79844.7,32893.13,22,5051.0,10,723.0,0.3686,6,2,2,0
15500.24,9186.4,51,9308.98,2,789.2,0.0333,11,0,0,0
17664.72,25567.02,28,12183.9,3,716.0,0.4746,5,0,4,1
63258.5,34635.38,49,6046.42,4,816.7,0.4141,3,0,13,0
71566.44,4229.03,67,13297.29,10,769.4,0.5218,8,1,0,0
25021.95,20509.46,55,2763.74,8,660.9,0.2554,4,1,19,0
26475.02,26133.1,49,4335.21,9,688.8,0.2462,7,1,5,0
49420.36,11146.62,26,2348.15,6,732.7,0.2374,5,1,22,0
11344.07,5724.2,44,4729.42,8,664.1,0.2753,7,0,25,0
14319.87,25850.08,64,20027.19,7,822.5,0.18,8,0,25,0
31559.61,5769.52,39,27852.59,7,611.3,0.2341,7,2,16,0
78821.83,11791.73,61,9327.8,9,725.3,0.5153,4,1,15,0
29206.16,12989.71,55,5524.47,10,758.8,0.5984,8,0,11,0
38195.32,22045.78,34,7094.08,6,674.9,0.1123,4,1,3,1
64016.4,8615.84,27,10764.45,5,656.9,0.1018,5,2,7,0
104134.89,8273.32,21,3172.3,7,693.9,0.6822,7,0,7,0
27216.42,14317.54,34,5747.39,8,765.0,0.2006,4,2,17,0
36011.07,27023.8,37,19166.82,10,660.0,0.0531,2,1,0,0
90312.18,66251.61,53,4326.76,7,614.5,0.3639,6,1,29,0
16964.88,4650.65,49,5169.78,10,792.0,0.1984,6,1,3,0
60705.56,16659.56,44,8167.48,8,731.9,0.0955,5,0,10,0
21825.67,6244.31,56,9603.52,10,780.6,0.284,5,1,9,0
38224.66,27259.79,58,5569.15,8,760.7,0.2233,5,1,25,0
32166.81,6925.87,55,8486.05,9,850.0,0.3066,4,1,18,0
22493.78,8331.06,64,11669.85,2,789.2,0.1154,7,2,28,0
22213.36,8844.14,38,26288.09,10,642.1,0.5358,2,0,27,0
41697.95,12665.8,61,7511.97,4,737.6,0.3866,2,0,23,0
59740.75,16751.42,41,7904.77,8,655.4,0.266,3,0,4,0
34034.56,18743.29,30,20261.37,4,663.7,0.3241,3,0,17,1
37611.18,13305.9,28,5828.42,5,587.0,0.2958,5,0,17,0
48319.33,5266.26,25,3660.62,8,677.1,0.3235,8,0,9,0
22341.26,22235.61,67,9415.85,6,743.6,0.2422,4,0,1,1
52567.13,12873.54,29,15455.27,8,694.7,0.3381,5,0,1,0
54702.88,30128.12,61,10063.08,1,612.1,0.3427,4,0,11,0
133494.18,8140.3,59,7644.87,9,578.2,0.0734,3,2,22,0
30089.99,4352.07,42,3398.07,5,850.0,0.3116,2,1,5,0
28881.57,13045.28,65,7824.21,8,726.0,0.3501,7,1,28,0
53342.19,33095.97,65,16981.72,3,634.1,0.2666,5,1,8,0
54696.34,14952.88,66,3864.28,6,736.9,0.2116,4,1,20,1
27790.69,11617.07,45,6996.4,6,850.0,0.4632,4,0,1,0
29685.64,7264.52,35,6422.16,2,749.6,0.0308,7,1,1,0
47598.92,45726.65,23,5331.44,5,477.0,0.2481,6,0,15,1
24009.57,6498.18,62,9402.72,7,850.0,0.429,5,0,4,0
29576.43,8040.32,63,10572.2,9,552.1,0.306,8,0,19,0
37979.29,19910.93,47,10505.94,9,683.5,0.0743,5,0,11,0
59752.68,3643.81,24,4509.38,4,609.3,0.2169,6,1,6,0
26841.4,32604.76,61,3018.18,7,640.8,0.2072,4,2,29,0
14455.18,20680.27,35,9484.68,2,722.8,0.3111,13,0,11,0
13928.62,25070.87,47,5981.63,9,534.3,0.1665,4,5,2,1
19347.02,19745.52,53,24415.84,9,692.8,0.2469,6,0,4,0
18833.95,11934.8,28,25102.08,10,791.8,0.2585,4,0,9,0
33613.89,6347.37,24,26753.32,5,632.5,0.2144,3,1,14,1
20041.49,12111.94,24,4609.77,4,588.8,0.2374,10,1,16,0
25555.88,6750.25,67,11402.88,8,688.9,0.0372,3,2,13,0
24660.48,18775.51,67,13664.71,8,672.9,0.0351,6,0,3,0
29136.47,23499.77,41,12772.03,3,652.4,0.1688,3,0,7,0
70350.99,37562.67,41,6550.92,6,604.9,0.2772,8,0,3,0
50562.92,17330.74,40,17457.05,7,741.5,0.6763,7,1,15,1
36609.56,25519.62,38,8105.39,5,747.6,0.3679,5,2,2,0
28839.08,10850.85,47,8750.48,4,614.7,0.4228,5,0,23,0
29242.65,9558.69,38,3220.53,3,625.8,0.0902,8,0,15,0
42782.02,18612.16,51,11930.57,5,710.9,0.2793,2,1,8,1
48634.31,10193.13,39,6930.96,3,622.8,0.2687,1,1,8,1
23067.76,16129.9,51,10709.29,4,714.3,0.2146,6,0,1,0
36983.99,6356.07,67,9330.73,2,817.4,0.171,4,1,1,0
13150.17,7207.38,31,9032.3,4,695.2,0.2919,6,1,19,1
40370.59,20843.27,24,7883.85,7,602.9,0.4291,4,2,15,0
53160.7,24851.74,46,12990.32,4,731.4,0.094,4,1,3,1
31570.1,6701.19,26,7191.57,2,685.8,0.49,5,0,21,0
90062.89,21363.31,32,3384.23,9,688.0,0.3256,4,1,29,0
23374.03,9201.16,59,11400.05,5,738.0,0.2003,4,1,20,0
40486.35,13514.98,41,4987.03,6,755.3,0.1276,3,0,26,0
35670.8,36021.13,47,3660.82,6,702.8,0.3325,4,2,20,0
34539.23,23511.41,59,4388.11,6,695.1,0.0921,5,0,27,0
34297.88,23321.02,27,9604.62,5,850.0,0.3119,7,0,16,0
38313.31,50825.49,44,7647.15,8,796.0,0.363,8,1,24,0
55491.18,8162.33,22,2253.84,9,766.7,0.022,2,0,23,0
72320.88,6700.17,45,6436.93,10,710.5,0.3208,5,0,9,0
36274.67,8058.76,31,16342.73,5,619.5,0.0553,3,0,1,0
54592.84,11179.64,65,6180.92,4,790.2,0.0126,3,1,12,0
25568.5,2570.39,33,7337.21,1,711.5,0.2216,4,0,5,0
53261.96,11554.15,30,15150.59,5,653.8,0.2915,4,0,26,0
24810.05,9125.25,21,13059.79,10,680.5,0.2505,3,2,21,0
62650.69,23124.13,27,14958.73,3,622.7,0.3371,7,0,26,1
109679.79,17097.6,31,1535.28,9,784.6,0.488,4,1,10,0
34165.04,8773.69,32,22927.99,8,754.6,0.4933,2,2,16,1
12133.53,20190.6,57,11870.84,7,714.5,0.1894,7,0,7,0
27610.83,22165.32,64,35485.73,6,696.6,0.1709,5,1,14,1
67234.22,7801.08,62,5067.51,8,645.5,0.1765,5,3,0,1
47884.08,9460.52,67,2812.78,1,529.6,0.123,7,2,10,0
41128.51,2813.67,65,8138.26,2,587.0,0.2674,7,0,26,0
60134.21,6226.3,43,6869.02,2,640.6,0.5171,3,1,18,0
46268.97,7944.79,40,11994.44,8,628.6,0.4866,6,2,25,0
66760.21,14071.63,52,15443.71,5,723.1,0.2167,5,1,23,0
57509.87,6892.8,36,7689.6,3,764.9,0.14,3,0,1,0
77718.63,9326.21,50,7013.38,1,689.7,0.222,5,0,14,0
43451.39,5666.17,69,11088.15,5,812.7,0.3037,9,0,9,0
57104.01,15059.73,30,6947.96,4,637.4,0.3242,5,0,3,0
31145.86,17997.72,58,6607.83,2,689.2,0.2947,6,1,6,0
26883.54,17705.95,66,15097.45,1,695.9,0.2482,7,1,0,1
85253.45,13475.83,47,17255.16,8,787.4,0.2742,3,0,6,0
40461.34,4542.57,38,15527.68,8,708.5,0.6484,7,0,20,0
54308.73,8656.21,33,7325.1,3,710.7,0.661,3,0,7,1
38633.3,10045.55,29,2244.25,5,567.6,0.2271,3,2,21,0
27085.18,10073.8,36,7413.64,3,628.0,0.2197,3,0,8,1
36515.48,14079.67,57,5142.08,5,787.7,0.1958,5,0,1,0
74458.49,36238.56,46,7496.3,2,534.0,0.5576,4,1,21,1
47935.9,23587.39,31,5417.26,10,807.4,0.4322,7,0,4,0
15433.0,6692.47,47,8002.87,8,740.0,0.0898,4,2,29,0
32610.11,21480.1,60,4343.5,10,640.2,0.405,3,1,12,1
88534.44,20914.79,21,3757.73,3,633.4,0.5094,13,0,1,0
32633.73,7598.85,22,16875.45,9,850.0,0.4852,3,1,7,0
14761.25,24202.38,68,4528.77,6,812.9,0.1368,6,0,9,0
93575.55,11941.04,57,8104.7,2,690.4,0.3342,3,0,14,0
51082.45,4979.24,49,14367.28,4,710.8,0.1897,10,1,20,0
35066.22,18373.08,65,14024.8,9,648.3,0.2005,6,1,9,1
30160.58,15550.89,49,13054.77,8,710.8,0.1841,4,2,9,1
62390.98,11391.53,46,9717.85,8,646.1,0.0559,7,1,27,0
27695.03,13014.02,31,12511.48,3,693.7,0.2811,4,2,5,1
64481.15,8075.9,60,18469.07,7,844.8,0.2658,5,3,21,0
47624.26,20477.69,58,10456.86,10,692.4,0.2893,3,1,5,0
41041.58,12959.5,35,2691.03,1,616.2,0.3857,4,0,7,0
39056.22,15010.63,57,5901.02,4,590.7,0.4831,4,1,17,1
33273.48,17154.22,56,12305.75,1,710.2,0.0489,5,1,2,0
61256.18,5953.83,25,5562.16,2,639.1,0.1131,4,1,4,0
23560.54,7143.81,28,21419.64,10,719.7,0.1403,4,0,25,0
16139.7,2844.21,50,7801.66,3,570.4,0.5337,6,1,2,0
49376.02,19837.31,51,8528.33,2,755.2,0.3959,3,2,4,0
49792.48,5718.45,53,15912.28,1,615.2,0.3076,6,0,22,0
46171.62,14658.84,39,7261.13,10,703.7,0.2673,5,0,14,0
44527.59,17321.29,61,9007.08,5,672.9,0.051,8,0,10,0
30937.67,20366.51,42,13897.64,8,837.5,0.3848,3,0,24,0
53838.35,5751.34,31,3349.74,3,713.7,0.2657,3,1,26,0
35497.62,12764.04,26,6828.23,7,850.0,0.1003,6,0,3,0
28465.36,43010.36,64,13326.26,9,744.9,0.1942,2,1,14,0
31071.75,44356.75,55,8428.38,7,814.0,0.0995,4,2,27,0
99739.78,26665.51,43,19543.54,6,683.3,0.3747,5,0,3,0
15252.7,16919.89,31,3147.76,3,727.6,0.2111,4,0,12,0
46625.09,6610.57,25,2939.51,3,797.5,0.3153,8,0,5,0
15684.76,22093.42,28,12859.16,6,772.4,0.4222,5,2,4,1
34402.46,11960.74,26,13622.58,5,742.5,0.1245,5,0,26,0
29236.88,19778.88,46,7215.96,1,673.8,0.0603,4,0,19,0
12803.65,8578.46,30,10303.48,2,687.3,0.0607,4,2,3,0
44113.4,11836.54,27,12671.67,5,791.0,0.3195,4,1,10,0
30030.87,14986.47,34,4972.52,2,807.7,0.5064,4,1,9,0
12713.21,15873.31,55,5302.27,6,652.6,0.3369,2,0,27,0
55258.86,18875.23,45,9080.06,4,640.5,0.168,7,1,9,0
74421.72,8906.74,28,13939.1,3,627.7,0.2785,5,0,3,0
76501.24,5217.12,57,4025.59,2,766.4,0.0542,5,0,29,0
43454.87,41662.2,44,7195.65,6,625.6,0.18,4,0,1,0
37161.52,76303.79,30,6998.55,2,765.4,0.5345,9,1,29,0
70550.1,18273.27,54,10412.64,7,743.7,0.2155,7,1,9,0
84220.34,5288.05,69,8060.9,10,656.4,0.3275,4,0,20,0
64009.34,7775.74,47,5839.91,10,825.1,0.6589,2,0,16,0
22679.83,19079.74,28,17139.47,7,583.0,0.1258,5,1,7,1
40161.83,34158.98,36,5863.17,9,832.8,0.4255,4,1,16,1
45240.96,5715.73,50,6800.44,10,725.5,0.2284,3,1,5,0
14693.96,12246.15,69,3118.48,7,534.1,0.1721,7,1,15,0
45921.12,15323.65,66,5280.76,3,827.4,0.1223,4,2,1,0
113152.97,24470.04,66,11044.03,6,777.8,0.3596,5,1,7,0
50009.49,10503.66,61,9821.81,9,665.7,0.0624,2,1,1,0
75864.68,4470.83,49,11611.02,7,622.8,0.0701,5,1,18,0
39793.44,20636.95,52,11277.78,4,574.5,0.1255,8,2,28,0
35010.06,29359.08,56,28356.98,2,850.0,0.3721,2,0,1,0
43942.43,12609.25,56,5173.4,2,626.1,0.1872,5,1,18,0
24151.14,17741.61,52,3066.66,4,598.9,0.1466,7,1,15,1
22429.05,9584.06,27,4314.2,9,721.4,0.451,5,1,5,0
68401.65,7390.56,64,5312.45,6,569.0,0.0622,5,3,20,1
72126.09,27405.47,21,4516.1,1,621.5,0.526,3,1,23,0
22124.63,17522.61,41,8571.49,10,779.6,0.266,10,1,27,0
58923.74,18830.97,42,17181.58,5,737.1,0.204,6,0,2,0
34770.34,38234.01,69,20410.31,4,669.1,0.0887,9,1,5,1
43040.82,6384.38,25,10966.33,9,701.5,0.2589,3,2,15,0
45711.69,9077.75,44,29283.03,4,664.6,0.1057,6,1,23,0
59705.25,14921.42,38,6543.16,7,695.0,0.4485,6,0,5,0
37848.97,9000.01,25,3042.66,10,639.1,0.3328,7,1,10,0
73502.96,23114.04,31,15243.48,6,653.6,0.5669,6,2,13,0
42391.64,11717.29,41,2688.78,7,651.1,0.1345,9,0,19,0
49617.17,6669.01,65,5151.27,4,641.9,0.0871,7,2,6,0
23941.5,13989.19,40,11070.81,9,783.5,0.1046,7,2,8,1
106865.84,15051.56,64,7620.3,1,761.6,0.7202,7,0,4,0
45931.78,25700.8,56,7225.91,3,625.4,0.2888,3,2,6,1
51870.15,17591.98,61,3989.92,10,604.4,0.2921,4,1,27,1
16250.96,18449.68,62,8050.73,5,687.4,0.2197,8,2,22,0
24068.25,16717.38,55,14797.26,2,850.0,0.467,4,2,27,0
67436.51,11710.54,56,8200.75,5,617.8,0.1324,6,0,28,0
41916.95,8092.12,28,4923.94,3,687.1,0.2518,4,1,14,0
13948.26,16353.33,56,3833.28,6,707.1,0.3091,9,0,5,1
61031.47,10580.97,23,4985.27,3,691.3,0.437,6,0,23,0
27670.13,43602.76,57,10253.77,4,663.3,0.3654,7,0,29,0
73545.42,34184.5,53,9958.3,10,792.4,0.5662,4,1,6,0
34755.12,20805.81,58,5012.53,1,736.4,0.125,3,1,22,0
40229.4,17412.21,52,2150.69,8,767.7,0.2001,5,1,11,1
65478.51,12561.96,39,10425.48,1,747.2,0.4774,4,0,27,0
23184.83,5525.97,39,4728.56,5,771.5,0.2688,8,1,6,0
22105.39,11483.65,50,12251.91,7,826.8,0.3956,3,1,19,0
32917.21,14342.47,44,5147.85,10,806.5,0.2886,7,0,2,0
54917.45,15687.5,37,4479.47,3,850.0,0.3015,4,2,27,0
18667.91,18558.36,44,8883.08,1,797.4,0.0694,7,1,12,0
15771.86,25461.71,47,33343.55,8,646.4,0.3487,7,1,14,1
54822.75,8229.6,32,12700.77,9,767.8,0.3395,3,1,22,0
26863.15,8282.06,52,8793.18,6,756.8,0.0964,6,0,6,0
29848.41,36886.45,36,10049.83,1,850.0,0.243,3,0,22,0
14351.29,22918.21,34,2833.68,6,622.6,0.1603,5,2,3,1
25861.49,10162.51,41,4132.33,4,744.6,0.5901,8,1,13,1
36178.36,12393.81,26,1796.23,5,645.5,0.2007,5,1,10,0
57825.72,12432.88,50,22877.85,1,741.0,0.0532,7,1,13,0
24695.71,13658.29,56,20260.56,4,682.8,0.4585,4,0,17,0
83173.83,18599.28,67,10256.75,10,738.4,0.3554,3,0,18,0
25789.48,78786.34,34,8787.36,1,587.2,0.1971,4,0,6,1
25808.37,15257.55,47,3194.05,10,763.5,0.2789,7,1,27,0
78329.44,21243.76,45,7104.05,6,716.5,0.3242,6,0,19,0
40365.47,4102.97,56,23752.31,6,712.2,0.3637,7,0,4,1
27556.33,9514.48,51,8767.87,10,850.0,0.234,2,0,4,0
33605.11,31576.56,60,5774.53,3,669.4,0.3306,4,2,12,0
71434.54,17705.33,62,2821.88,10,727.4,0.4074,1,0,29,0
75591.67,618.7,26,18549.23,3,708.0,0.0796,6,0,27,0
24139.47,21414.34,38,7769.41,4,715.8,0.1087,6,1,7,0
35553.12,51160.09,53,2824.14,5,850.0,0.1715,9,0,16,0
37990.01,3303.92,47,4653.81,7,705.1,0.0762,4,0,9,0
22178.53,38699.09,44,3764.9,4,654.6,0.6197,6,2,23,1
35318.33,1919.14,29,7487.23,8,849.7,0.1063,5,0,22,0
36412.28,25760.54,49,9176.52,1,675.4,0.4323,3,2,13,0
64222.23,13279.09,57,5991.34,7,571.6,0.0854,4,0,10,0
66417.28,2578.65,22,12916.08,7,640.7,0.1468,4,0,27,0
30803.86,18256.87,49,8495.41,6,600.3,0.411,5,1,12,1
32631.18,29899.22,65,15327.25,7,556.0,0.5099,6,0,26,1
50622.23,17235.4,49,6539.94,8,671.0,0.0925,2,1,0,0
27103.16,20118.18,67,50372.23,10,694.4,0.386,6,0,13,0
48743.16,10014.87,38,5775.08,3,794.4,0.0574,3,0,16,0
34753.89,3630.14,21,4712.63,5,750.4,0.0918,4,0,0,0
22366.08,21683.46,54,4377.44,6,746.7,0.4517,8,0,1,0
22507.0,45470.9,31,7139.77,4,628.5,0.5857,8,0,16,1
74871.56,29457.58,21,2887.88,10,770.8,0.4746,9,3,22,0
33583.47,3322.55,29,9669.56,6,811.3,0.4401,5,0,6,0
82468.94,4626.58,66,2583.29,6,731.6,0.3245,3,1,26,0
28090.36,7389.55,59,8928.49,2,733.8,0.2078,9,4,7,1
42007.46,4380.5,34,3602.02,5,598.8,0.5176,4,0,1,0
120131.03,13779.44,50,6446.06,7,784.4,0.3445,3,2,12,0
21403.43,17595.37,37,11646.07,5,842.5,0.1513,3,0,3,0
14060.05,4908.99,29,32287.09,8,725.8,0.0951,9,1,13,1
69098.97,23017.04,69,4243.74,2,652.5,0.1401,3,0,1,0
24018.88,20348.71,60,7404.25,2,687.0,0.2425,3,1,25,0
35941.46,9102.36,38,5248.75,4,666.4,0.1987,4,0,19,0
27093.28,11839.95,38,4808.2,4,671.2,0.419,6,1,0,0
41526.26,3412.29,60,5276.49,9,751.8,0.1113,5,1,27,0
22578.01,10587.36,43,13285.65,9,722.4,0.3165,6,1,8,0
33190.86,13428.97,39,6046.09,5,780.3,0.0418,7,1,15,0
45474.53,15034.81,39,31244.16,6,729.7,0.172,6,1,18,1
21935.15,17417.21,42,10400.28,3,630.9,0.5046,6,0,12,0
25590.03,15850.7,46,4420.44,6,659.9,0.1499,6,1,18,0
30525.22,11102.88,22,6502.73,8,655.0,0.3939,5,0,4,0
17775.78,16323.1,44,5008.5,8,685.1,0.0744,6,0,9,0
29399.1,26941.48,42,13095.73,10,843.6,0.1529,7,1,20,0
38537.93,12495.84,34,3031.26,6,850.0,0.2851,5,1,5,0
29739.33,16685.85,38,3624.35,4,766.9,0.4424,8,0,9,0
31707.6,11727.36,41,5682.08,1,709.5,0.2786,4,1,8,0
35955.93,8495.3,38,12207.04,7,591.1,0.317,6,0,3,0
26163.7,19264.43,65,16980.76,9,717.6,0.1138,1,0,26,0
51304.37,9057.44,46,18551.86,6,636.8,0.2815,4,1,29,0
74457.89,17506.07,45,11135.36,10,830.4,0.2878,7,0,7,0
28790.76,13626.6,33,7709.94,4,571.5,0.2205,5,0,25,0
46286.2,10799.4,65,13053.03,1,730.8,0.504,5,0,14,1
32215.13,10617.94,22,4077.75,7,630.1,0.1173,5,0,7,0
43597.0,9361.07,47,2679.02,2,699.2,0.0641,6,0,28,0
79450.52,4221.47,29,10529.99,1,753.3,0.3101,2,0,3,0
46832.36,17466.26,58,4431.94,8,781.8,0.4047,2,0,3,0
14962.36,15710.47,39,7791.71,5,695.1,0.2593,5,0,12,0
45569.68,24216.01,35,8706.07,7,760.9,0.3556,4,0,26,0
67267.46,9209.4,23,9403.82,8,647.0,0.5836,6,1,8,0
32506.71,50350.74,59,14223.84,4,719.6,0.1712,3,0,22,0
59743.6,10241.31,40,13349.65,7,780.2,0.0864,5,2,26,0
25717.89,7240.34,33,9108.83,6,726.6,0.4143,4,0,14,0
17278.71,6663.64,62,6215.43,6,657.7,0.178,6,2,3,1
38971.45,3968.94,21,8644.32,8,677.7,0.2841,5,0,28,0
15089.61,39059.43,43,5666.2,4,781.3,0.3422,4,0,24,1
32212.65,34882.73,28,7202.21,6,612.7,0.3639,4,0,2,0
69107.68,20343.6,27,38983.9,6,624.5,0.7712,7,0,17,0
13976.3,7134.79,22,9039.09,2,748.1,0.3233,5,0,25,0
19153.71,47471.62,30,10616.31,3,664.9,0.0757,5,2,17,1
21676.5,10444.14,67,5306.63,1,583.8,0.6922,4,0,5,1
35183.77,11066.55,42,14943.68,2,808.1,0.5435,4,1,28,0
30246.68,36537.02,69,12786.73,5,612.0,0.3318,4,2,10,1
73098.87,21189.0,34,12841.17,10,684.0,0.3775,6,0,0,0
58522.94,62365.79,58,9218.2,10,650.4,0.1467,3,1,3,0
46519.95,15900.5,25,15070.8,8,676.2,0.3948,4,0,13,0
39058.47,10118.07,26,17378.88,6,629.2,0.1208,8,1,14,0
44205.96,8705.73,21,9603.27,3,757.1,0.2543,8,0,18,0
23600.16,3666.9,65,7564.58,4,708.9,0.1627,5,1,5,0
55748.47,10992.66,53,13859.73,8,778.7,0.2618,4,0,2,0
20826.42,29768.78,57,4710.38,10,651.3,0.329,4,1,7,0
55143.19,20316.4,66,5267.04,10,850.0,0.0652,2,3,1,0
65714.26,13551.0,37,7848.05,4,547.6,0.3681,3,1,1,0
40353.46,6657.81,56,2850.32,5,573.2,0.0864,6,0,19,0
33252.77,15659.16,45,13313.81,6,840.2,0.4158,5,0,9,0
44362.73,27145.58,47,4547.13,1,737.9,0.3168,4,1,4,0
8684.03,18060.88,53,6106.48,2,727.3,0.1623,2,2,4,0
42240.26,15013.64,44,7129.76,1,734.5,0.0802,2,1,23,0
34314.49,7647.47,22,8296.36,8,745.7,0.3803,6,0,20,0
35407.75,24514.68,24,6593.29,3,724.0,0.457,3,1,1,0
51702.75,1491.69,45,7782.07,8,622.7,0.1689,3,0,19,0
34982.93,17465.66,48,7818.31,4,765.5,0.2756,3,1,18,0
20535.22,80759.06,56,6196.76,8,752.9,0.1971,6,1,19,0
33836.61,4647.75,49,5095.35,2,814.3,0.8057,3,0,23,1
